Name;Name mit Ort;Steigname;Nummer;Bereich;Steig;Globale ID;Landkreis;GKZ;Gemeinde;Teilort;Tarifzonen;Betriebszweige;Verkehrsmittel;Linien (DIVA);Linien (EFA);Anzahl Linien;X-Koordinate;Y-Koordinate;Sitzmöglichkeit vorhanden?;Wetterschutz vorhanden?;Breite des Bahn/Bussteigs [cm];Höhe über Straße/Schienenoberkante [cm];Höhe der zweiten Ebene über Straße/Schienenoberkante [cm];Stufe Straße zu Einstiegsposition [cm];Bodenindikatoren als Leitstreifen (taktil)
Volksbank;Adelberg Volksbank;Rtg Abzw. Kloster;17656;0;3;de:08117:7656:0:R1;GP;08117001;Adelberg;Adelberg;4,5;31,5;"Bus;Ruftaxi";31935_,50935_;935,RT935;2;9,598902439;48,76238369;Nein;Ja;250;15;;Ebenerdig;Nein
Krone;Baiereck Krone;Rtg Am Kugelrain;17663;0;H1;de:08117:7663:0:H1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31918_,50918_;918,RT918;2;9,517138223;48,75549614;Ja;Nein;150;15;;Stufenhöhe;Nein
Krone;Baiereck Krone;Rtg Herrenbachstr.;17663;0;R1;de:08117:7663:0:R1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,517138223;48,75549614;Nein;Ja;250;15;;Stufenhöhe;Nein
Nassach Unterhütt;Uhingen Nassach Unterhütt;Rtg Baiereck;17664;0;H1;de:08117:7664:0:H1;GP;08117051;Uhingen;Uhingen;4,5;31,5;"Bus;Ruftaxi";31918_,50918_;918,RT918;2;9,542639677;48,74173718;Nein;Nein;150;15;;Ebenerdig;Nein
Nassach Unterhütt;Uhingen Nassach Unterhütt;Rtg Nassach Bolzplatz;17664;0;R1;de:08117:7664:0:R1;GP;08117051;Uhingen;Uhingen;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,542045339;48,74209968;Nein;Nein;150;15;;Ebenerdig;Nein
Altes Rathaus;Weißenstein Altes Rathaus;Rtg Böhmenkirch;17666;0;2;de:08117:7666:0:H1;GP;08117061;Lauterstein;Weißenstein;7;31,34;Bus;31972_,31972a,34097_;972,972A,N97;3;9,887648101;48,70460402;;;;;;Keine Angabe;
Altes Rathaus;Weißenstein Altes Rathaus;Rtg Nenningen;17666;0;1;de:08117:7666:0:R1;GP;08117061;Lauterstein;Weißenstein;7;31,34;Bus;31972_,31972a,34097_;972,972A,N97;3;9,887293178;48,7052812;Ja;Ja;250;15;;Stufenhöhe;Nein
Am Kugelrain;Baiereck Am Kugelrain;Rtg Krone;17669;0;R1;de:08117:7669:0:R1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,51326063;48,75534264;;;;;;Keine Angabe;
Büchenbronn Siedlung;Ebersb.(F) Büchenbr. Siedlung;Rtg Gemeindeh.;17672;0;3;de:08117:7672:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31,5;"Bus;Ruftaxi";31916a,31917_,50917_;916A,917,RT917;3;9,507821871;48,731204;Nein;Nein;150;15;;Stufenhöhe;Nein
Büchenbronn Siedlung;Ebersb.(F) Büchenbr. Siedlung;Rtg Im Hegnach;17672;0;4;de:08117:7672:0:R1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31,5;"Bus;Ruftaxi";31916a,50917_;916A,RT917;2;9,507982537;48,73096049;Ja;Ja;150;15;;Ebenerdig;Nein
Büchenbronn Forsthaus;Ebersb.(F) Büchenbr. Forsthaus;Rtg Königseiche;17673;0;3;de:08117:7673:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,510349801;48,73786524;Ja;Nein;250;15;;Ebenerdig;Nein
Büchenbronn Forsthaus;Ebersb.(F) Büchenbr. Forsthaus;Rtg Gemeindehaus;17673;0;4;de:08117:7673:0:R1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,510349892;48,73787423;Ja;Nein;150;15;;Ebenerdig;Nein
Büchenbronn Königseiche;Ebersb.(F) Büchenbr. Kgs-eiche;Rtg Krapfenreut;17674;0;3;de:08117:7674:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,516201259;48,74635502;Ja;Ja;150;15;;Stufenhöhe;Nein
Lamm;Treffelhausen Lamm;Rtg Sonne;17675;0;R1;de:08117:7675:0:R1;GP;08117010;Böhmenkirch;Treffelhausen;7;31;Bus;31950_,31950a;950,950A;2;9,891273239;48,69139281;Ja;Ja;250;15;;Stufenhöhe;Nein
Kindergarten;Baiereck Kindergarten;Rtg Baiereck;17676;0;H1;de:08117:7676:0:H1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31918_,50918_;918,RT918;2;9,531779979;48,75497081;Nein;Nein;150;15;;Ebenerdig;Nein
Kindergarten;Baiereck Kindergarten;Rtg Nassach;17676;0;R1;de:08117:7676:0:R1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,531658251;48,75503432;Nein;Nein;150;15;;Stufenhöhe;Nein
Herrenbachstraße;Baiereck Herrenbachstr.;Rtg Baiereck;17677;0;H1;de:08117:7677:0:H1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31918_,50918_;918,RT918;2;9,520501755;48,75591262;Nein;Nein;150;15;;Stufenhöhe;Nein
Herrenbachstraße;Baiereck Herrenbachstr.;Rtg Nassach;17677;0;R1;de:08117:7677:0:R1;GP;08117051;Uhingen;Baiereck;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,520269818;48,75584173;Ja;Ja;250;15;;Stufenhöhe;Nein
Nassach Friedhof;Uhingen Nassach Friedhof;Rtg Nassach Bolzplatz;17678;0;H1;de:08117:7678:0:H1;GP;08117051;Uhingen;Uhingen;4,5;31,5;"Bus;Ruftaxi";31918_,50918_;918,RT918;2;9,545151957;48,73768768;Nein;Nein;250;15;;Ebenerdig;Nein
Nassach Friedhof;Uhingen Nassach Friedhof;Rtg Nassachmühle;17678;0;R1;de:08117:7678:0:R1;GP;08117051;Uhingen;Uhingen;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,545151957;48,73768768;Nein;Nein;150;15;;Stufenhöhe;Nein
Nassach Bolzplatz;Uhingen Nassach Bolzplatz;Rtg Nassach Unterhütt;17679;0;H1;de:08117:7679:0:H1;GP;08117051;Uhingen;Uhingen;4,5;31,5;"Bus;Ruftaxi";31918_,50918_;918,RT918;2;9,543743746;48,7407338;Nein;Nein;150;15;;Ebenerdig;Nein
Nassach Bolzplatz;Uhingen Nassach Bolzplatz;Rtg Nassach Friedhof;17679;0;R1;de:08117:7679:0:R1;GP;08117051;Uhingen;Uhingen;4,5;31,5;"Bus;Ruftaxi";31916a,31918_,50918_;916A,918,RT918;3;9,54372782;48,74051806;Ja;Ja;250;15;;Ebenerdig;Nein
Hirsch;Schnittlingen Hirsch;Rtg Treffelhausen;17680;0;H1;de:08117:7680:0:H1;GP;08117010;Böhmenkirch;Schnittlingen;7;31;Bus;31950_,31950a;950,950A;2;9,877544933;48,67600394;Ja;Ja;150;15;;Ebenerdig;Nein
Hirsch;Schnittlingen Hirsch;Rtg Siedlung;17680;0;R1;de:08117:7680:0:R1;GP;08117010;Böhmenkirch;Schnittlingen;7;31;Bus;31950_,31950a;950,950A;2;9,877317873;48,6762215;Nein;Nein;150;15;;Ebenerdig;Nein
Kirche;Nenningen Kirche;Rtg Rathaus;17682;0;2;de:08117:7682:0:2;GP;08117061;Lauterstein;Nenningen;7;31,34;Bus;31972_,31972a,34097_;972,972A,N97;3;9,859589784;48,70925927;Ja;Ja;250;15;;Ebenerdig;Nein
Kirche;Nenningen Kirche;Rtg Donzdorf;17682;0;R1;de:08117:7682:0:R1;GP;08117061;Lauterstein;Nenningen;7;31,34;Bus;31972_,31972a,34097_;972,972A,N97;3;9,860454142;48,70974741;Ja;Ja;250;17;;Stufenhöhe;Nein
Schule;Treffelhausen Schule;Rtg Geislingen;17683;0;1;de:08117:17683:0:1;GP;08117010;Böhmenkirch;Treffelhausen;7;31;Bus;31950_,31950a;950,950A;2;9,890403352;48,68674135;;;;;;Keine Angabe;
Rathaus;Stötten Rathaus;Rtg Schnittlingen;17686;0;H1;de:08117:7686:0:H1;GP;08117024;Geislingen an der Steige;Stötten;7;31;Bus;31950_,31950a;950,950A;2;9,859985118;48,65353788;Ja;Ja;250;15;;Ebenerdig;Nein
Rathaus;Stötten Rathaus;Rtg Aussiedlerhöfe;17686;0;R1;de:08117:7686:0:R1;GP;08117024;Geislingen an der Steige;Stötten;7;31;Bus;31950_,31950a;950,950A;2;9,859587733;48,65331603;Ja;Ja;150;15;;Stufenhöhe;Nein
Skilift;Treffelhausen Skilift;Rtg Böhmenkich;17688;0;H1;de:08117:7688:0:H1;GP;08117010;Böhmenkirch;Treffelhausen;7;31;Bus;31950_,31950a;950,950A;2;9,905277079;48,69970965;Nein;Nein;150;15;;Stufenhöhe;Nein
Skilift;Treffelhausen Skilift;Rtg Geislingen;17688;0;R1;de:08117:7688:0:R1;GP;08117010;Böhmenkirch;Treffelhausen;7;31;Bus;31950_,31950a;950,950A;2;9,9057664;48,69972378;Nein;Nein;150;15;;Stufenhöhe;Nein
Auchtertstraße;Schlierbach Auchtertstr.;eRtg Pflegeheim;17801;1;4;de:08117:7801:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31,34;"Bus;Nachtbus";31914_,31914a,31924_,31924a,34091_;914,914A,924,924A,N91;5;9,528194828;48,67507983;Nein;Nein;150;15;;Stufenhöhe;Nein
Auchtertstraße;Schlierbach Auchtertstr.;eRtg Siemensstraße;17801;1;3;de:08117:7801:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,528261493;48,67496262;Ja;Ja;150;15;;Stufenhöhe;Nein
Hattenhofer Straße;Schlierb. Hattenh. Str.;eRtg Kirche;17802;0;4;de:08117:7802:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31,5;"Bus;Ruftaxi";31914_,31914a,31924_,31924a,50924_;914,914A,924,924A,RT924;5;9,521066901;48,67252246;Ja;Ja;150;15;;Stufenhöhe;Nein
Hattenhofer Straße;Schlierb. Hattenh. Str.;eRtg Pflegeheim;17802;0;3;de:08117:7802:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a,31924_,31924a;914,914A,924,924A;4;9,521391079;48,67235913;Nein;Nein;150;15;;Stufenhöhe;Nein
Kirche;Schlierbach Kirche;eRtg Bachbrücke;17803;0;3;de:08117:7803:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31,34,50;"Bus;Nachtbus;Ruftaxi";31914_,31914a,31924_,31924a,34091_,50924_;914,914A,924,924A,N91,RT924;6;9,518498333;48,67361318;Ja;Ja;250;15;;Stufenhöhe;Nein
Kirche;Schlierbach Kirche;eRtg Hattenhofer Straße;17803;0;4;de:08117:7803:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31,5;"Bus;Ruftaxi";31914_,31914a,31924_,31924a,50924_;914,914A,924,924A,RT924;5;9,518199907;48,6736415;Ja;Ja;150;15;;Stufenhöhe;Nein
Bachbrücke;Schlierbach Bachbrücke;eRtg Wald;17804;0;4;de:08117:7804:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,513874593;48,67290552;Nein;Nein;150;15;;Stufenhöhe;Nein
Bachbrücke;Schlierbach Bachbrücke;eRtg Gaiserstraße;17804;0;3;de:08117:7804:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,513874593;48,67290552;Nein;Nein;150;15;;Stufenhöhe;Nein
Tannenhöfe;Schlierbach Tannenhöfe;eRtg Siemensstraße;17806;0;4;de:08117:7800:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,537689079;48,68172633;Nein;Nein;150;15;;Stufenhöhe;Nein
Tannenhöfe;Schlierbach Tannenhöfe;eRtg Industriegebiet;17806;0;3;de:08117:7800:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,539997303;48,6829565;Nein;Nein;150;15;;Stufenhöhe;Nein
Siemensstraße;Schlierbach Siemensstr.;eRtg Auchtertstraße;17807;0;4;de:08117:7799:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,536704173;48,67722565;Nein;Nein;250;15;;Stufenhöhe;Nein
Siemensstraße;Schlierbach Siemensstr.;eRtg Tannenhöfe;17807;0;3;de:08117:7799:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a;914,914A;2;9,536704173;48,67722565;Ja;Ja;250;15;;Stufenhöhe;Nein
Pflegeheim;Schlierbach Pflegeheim;eRtg Hattenhofer Straße;17808;0;4;de:08117:7798:0:H1;GP;08117044;Schlierbach;Schlierbach;4,5;31,34,50;"Bus;Nachtbus;Ruftaxi";31914_,31914a,31924_,31924a,34091_,50924_;914,914A,924,924A,N91,RT924;6;9,526987046;48,67124553;Nein;Nein;250;15;;Ebenerdig;Nein
Pflegeheim;Schlierbach Pflegeheim;eRtg Auchtertstraße;17808;0;3;de:08117:7798:0:R1;GP;08117044;Schlierbach;Schlierbach;4,5;31;Bus;31914_,31914a,31924_;914,914A,924;3;9,527176839;48,67121769;Nein;Nein;150;15;;Stufenhöhe;Nein
Feldwiesen;Bünzwangen Feldwiesen;Rtg Pläckertstr.;18002;0;3;de:08117:8002:0:H1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,5;"Bus;Ruftaxi";31916_,31916a,50916_;916,916A,RT916;3;9,553132037;48,70917934;Nein;Nein;150;15;;Stufenhöhe;Nein
Feldwiesen;Bünzwangen Feldwiesen;Rtg Bünzwanger Str.;18002;0;4;de:08117:8002:0:R1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,34,50;"Bus;Nachtbus;Ruftaxi";31916_,31916a,34091_,50916_;916,916A,N91,RT916;4;9,553470525;48,7090698;Nein;Nein;150;15;;Stufenhöhe;Nein
Pläckertstraße;Bünzwangen Pläckertstr.;Rtg Silcherstr.;18003;0;3;de:08117:8003:0:H1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,5;"Bus;Ruftaxi";31916_,31916a,50916_;916,916A,RT916;3;9,550528654;48,70967741;Nein;Nein;150;15;;Stufenhöhe;Nein
Pläckertstraße;Bünzwangen Pläckertstr.;Rtg Ortsstr.;18003;0;4;de:08117:8003:0:R1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,34,50;"Bus;Nachtbus;Ruftaxi";31916_,31916a,34091_,50916_;916,916A,N91,RT916;4;9,549643535;48,70950179;Nein;Nein;150;15;;Stufenhöhe;Nein
Silcherstraße;Bünzwangen Silcherstr.;Rtg Siedlung;18004;0;3;de:08117:8004:0:H1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,5;"Bus;Ruftaxi";31916_,31916a,50916_;916,916A,RT916;3;9,54466933;48,70939955;Ja;Ja;250;15;;Stufenhöhe;Nein
Silcherstraße;Bünzwangen Silcherstr.;Rtg Pläckertstr.;18004;0;4;de:08117:8004:0:R1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,34,50;"Bus;Nachtbus;Ruftaxi";31916_,31916a,34091_,50916_;916,916A,N91,RT916;4;9,545295109;48,70946852;Nein;Ja;250;15;;Ebenerdig;Nein
Siedlung;Bünzwangen Siedlung;Rtg Seeweg;18005;0;3;de:08117:8005:0:H1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,5;"Bus;Ruftaxi";31916_,31916a,50916_;916,916A,RT916;3;9,539153903;48,7082385;Nein;Nein;150;15;;Stufenhöhe;Nein
Siedlung;Bünzwangen Siedlung;Rtg Silcherstr.;18005;0;4;de:08117:8005:0:R1;GP;08117018;Ebersbach an der Fils;Bünzwangen;4;31,34,50;"Bus;Nachtbus;Ruftaxi";31916_,31916a,34091_,50916_;916,916A,N91,RT916;4;9,539153903;48,7082385;Ja;Ja;150;15;;Stufenhöhe;Nein
Pusteblumenkreisel;Ebersb.(F) Pusteblumenkreisel;Rtg Leintelstr/Hardtschule;18008;0;3;de:08117:8008:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31917_;917;1;9,532406319;48,7164621;Nein;Nein;250;15;;Ebenerdig;Nein
Pusteblumenkreisel;Ebersb.(F) Pusteblumenkreisel;Rtg Ebersbach Bahnhof;18008;0;4;de:08117:8008:0:R1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,533661735;48,71695088;Nein;Nein;250;15;;Ebenerdig;Nein
Büchenbronner Straße;Ebersb.(F) Büchenbronner Str.;Rtg Hegnach;18012;0;3;de:08117:8012:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,518530085;48,71765851;Nein;Nein;150;17;;Ebenerdig;Nein
Büchenbronner Straße;Ebersb.(F) Büchenbronner Str.;Rtg Cafe Krieg;18012;0;4;de:08117:8012:0:R1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,518526939;48,71735278;Nein;Nein;250;15;;Ebenerdig;Nein
Im Hegnach;Ebersb.(F) Im Hegnach;Rtg Büchenbronn Siedlung;18013;0;3;de:08117:8013:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31,5;"Bus;Ruftaxi";31916a,50917_;916A,RT917;2;9,516304255;48,71926919;Nein;Nein;250;15;;Ebenerdig;Nein
Im Hegnach;Ebersb.(F) Im Hegnach;Rtg Büchenbronner Str.;18013;0;4;de:08117:8013:0:R1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31,5;"Bus;Ruftaxi";31916a,31917_,50917_;916A,917,RT917;3;9,516512934;48,71841396;Ja;Ja;250;15;;Ebenerdig;Nein
Stadtmitte;Ebersbach (F) Stadtmitte;Rtg Ebersbach Bahnhof;18014;0;3;de:08117:8014:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31,34,50;"Bus;Nachtbus;Ruftaxi";31916_,31916a,31924_,31924a,34091_,50924_;916,916A,924,924A,N91,RT924;6;9,525043099;48,71407694;Nein;Ja;250;15;;Ebenerdig;Nein
Leintelstraße;Ebersbach (F) Leintelstraße;Rtg Stadtbibliothek;18015;0;4;de:08117:8015:0:H1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31917_;917;1;9,529991019;48,71810089;Nein;Nein;150;15;;Stufenhöhe;Nein
Leintelstraße;Ebersbach (F) Leintelstraße;Rtg Pusteblumenkreisel;18015;0;3;de:08117:8015:0:R1;GP;08117018;Ebersbach an der Fils;Ebersbach (F);4;31;Bus;31916a,31917_;916A,917;2;9,530290269;48,71812649;Nein;Nein;150;15;;Ebenerdig;Nein
Sportplätze;Göppingen Sportplätze;Rtg Friedhof Nord;19000;0;R1;de:08117:9000:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31,34;"Bus;Nachtbus";31901_,31933_,31933a,34093_;901,933,933A,N93;4;9,675159467;48,70995806;Ja;Ja;250;15;;Stufenhöhe;Nein
Lessingstraße;Göppingen Lessingstr.;Rtg Göppingen ZOB;19002;0;R1;de:08117:9002:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31902_,31906_,31920_,31920a,31921_,31921a,31983a,31984a;902,906,920,920A,921,921A,983A,984A;8;9,644869902;48,69916082;Ja;Ja;250;15;;Stufenhöhe;Nein
Keplerstraße;Göppingen Keplerstr.;Rtg Jebenhausen;19003;0;H1;de:08117:9003:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31906_,31920_,31920a,31921_,31921a;906,920,920A,921,921A;5;9,6359488;48,69734;Ja;Ja;150;15;;Ebenerdig;Nein
Keplerstraße;Göppingen Keplerstr.;Rtg Göppingen ZOB;19003;0;R1;de:08117:9003:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31906_,31920_,31920a,31921_,31921a,31983a,31984a;906,920,920A,921,921A,983A,984A;7;9,636356532;48,69735573;Ja;Ja;250;15;;Ebenerdig;Nein
Gaussweg;Göppingen Gaussweg;Rtg Klinik a. Eichert;19004;0;H1;de:08117:9004:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31902_;902;1;9,639189698;48,6958113;Nein;Nein;150;15;;Stufenhöhe;Nein
Gaussweg;Göppingen Gaussweg;Rtg Göppingen ZOB;19004;0;R1;de:08117:9004:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31902_;902;1;9,638931733;48,69582172;Ja;Ja;150;15;;Stufenhöhe;Nein
Klinik am Eichert;Göpp. Klinik am Eichert;;19006;0;H1;de:08117:9006:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31902_;902;1;9,649703011;48,69153492;Ja;Ja;250;20;;Stufenhöhe;Ja
Stadthalle;Göppingen Stadthalle;Ankunft;19007;0;R1;de:08117:9007:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31901a,31911a,31931a,31932a,31934a,31980a,31981a;901A,911A,931A,932A,934A,980A,981A;7;9,661681411;48,70486561;Nein;Nein;250;15;;Stufenhöhe;Nein
Schulbad;Göppingen Schulbad;Linie 2/15;19008;0;A;de:08117:9008:0:A;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31903_,31931a,31932a,31934a;903,931A,932A,934A;4;9,670136304;48,70415125;Nein;Nein;150;15;;Ebenerdig;Nein
Schulbad;Göppingen Schulbad;Linie 20/21/93;19008;0;D;de:08117:9008:0:D;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31901a;901A;1;9,669504459;48,70363335;Nein;Nein;250;15;;Stufenhöhe;Nein
Dürerstraße;Göppingen Dürerstr.;Rtg Hohenstaufen;19010;0;H1;de:08117:9010:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31,34;Bus;31901a,31903_,31933_,31933a,34097_;901A,903,933,933A,N97;5;9,663895221;48,70377375;Nein;Nein;150;15;;Ebenerdig;Nein
Dürerstraße;Göppingen Dürerstr.;Rtg Göppingen ZOB;19010;0;R1;de:08117:9010:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31,34;"Bus;Nachtbus";31901a,31903_,31932a,31933_,31933a,31934a,34093_;901A,903,932A,933,933A,934A,N93;7;9,663446674;48,70375835;Nein;Nein;250;15;;Stufenhöhe;Nein
Hogy;Göppingen Hogy;Rtg Hohenstaufen;19011;0;H1;de:08117:9011:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31,34;Bus;31901a,31903_,31931a,31933_,31933a,31934a,31980a,31981a,34097_;901A,903,931A,933,933A,934A,980A,981A,N97;9;9,666811601;48,70444932;Nein;Nein;250;15;;Ebenerdig;Nein
Hogy;Göppingen Hogy;Rtg Göppingen ZOB;19011;0;R1;de:08117:9011:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31911a,31933_,31933a;911A,933,933A;3;9,667085211;48,70459162;Nein;Nein;150;15;;Stufenhöhe;Nein
Friedhof Nord;Göppingen Friedhof Nord;Rtg Hohenstaufen;19012;0;H1;de:08117:9012:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31,34;Bus;31901_,31901a,31933_,31933a,34097_;901,901A,933,933A,N97;5;9,671693356;48,70578781;Nein;Nein;250;15;;Stufenhöhe;Nein
Friedhof Nord;Göppingen Friedhof Nord;Rtg Göppingen ZOB;19012;0;R1;de:08117:9012:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31,34;"Bus;Nachtbus";31901_,31933_,31933a,34093_;901,933,933A,N93;4;9,672665376;48,70633967;Ja;Ja;250;15;;Stufenhöhe;Nein
Hohensteinstraße;Göppingen Hohensteinstr.;Rtg John-F.-Kennedy-Str.;19013;0;H1;de:08117:9013:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31901_,31901a,31933_,31933a;901,901A,933,933A;4;9,674337281;48,70842516;Ja;Ja;250;15;;Stufenhöhe;Nein
Sausteige;Göppingen Sausteige;Rtg Keplerstr.;19014;0;H1;de:08117:9014:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31902_,31906_,31920_,31920a,31921_,31921a;902,906,920,920A,921,921A;6;9,641630965;48,6987113;Ja;Ja;250;15;;Ebenerdig;Nein
John-F.-Kennedy-Str.;Göpp. John-F.-Kennedy-Str.;Rtg Hohenstaufen;19015;0;H1;de:08117:9015:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31,34;Bus;31901_,31901a,31933_,31933a,34097_;901,901A,933,933A,N97;5;9,680468521;48,71269651;Nein;Nein;250;15;;Ebenerdig;Nein
John-F.-Kennedy-Str.;Göpp. John-F.-Kennedy-Str.;Rtg Göppingen ZOB;19015;0;R1;de:08117:9015:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31,34;"Bus;Nachtbus";31901_,31933_,31933a,34093_;901,933,933A,N93;4;9,680345141;48,7126163;Ja;Ja;250;15;;Stufenhöhe;Nein
Stauferpark;Göppingen Stauferpark;Rtg Stauferpark;19016;0;H1;de:08117:9016:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31901_,31901a;901,901A;2;9,685465302;48,71241507;Nein;Nein;250;15;;Stufenhöhe;Nein
Stauferpark;Göppingen Stauferpark;Rtg Göppingen ZOB;19016;0;R1;de:08117:9016:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31901_,31903_;901,903;2;9,685315596;48,71239798;Nein;Nein;150;15;;Stufenhöhe;Nein
Paul-Koepff-Weg;Göppingen Paul-Koepff-Weg;Rtg Galgenberg;19018;0;H1;de:08117:9018:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31903_;903;1;9,679486232;48,70333207;Nein;Nein;150;15;;Ebenerdig;Nein
Paul-Koepff-Weg;Göppingen Paul-Koepff-Weg;Rtg Göppingen ZOB;19018;0;R1;de:08117:9018:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31903_;903;1;9,680194714;48,70348075;Nein;Nein;150;15;;Stufenhöhe;Nein
Roseggerweg;Göppingen Roseggerweg;Rtg Lise-Meitner-Straße;19020;0;H1;de:08117:9020:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31903_;903;1;9,682397437;48,7036116;Ja;Ja;250;15;;Stufenhöhe;Nein
Lise-Meitner-Straße;Göpp. Lise-Meitner-Straße;Rtg Stadthalle;19023;0;H1;de:08117:9021:0:H1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31901_,31901a,31933a;901,901A,933A;3;9,695432758;48,71194163;Nein;Nein;150;15;;Stufenhöhe;Nein
Golfpark;Göppingen Golfpark;Rtg Göppingen ZOB;19024;0;R1;de:08117:9028:0:R1;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31903_;903;1;9,686402587;48,71039515;Nein;Nein;150;15;;Stufenhöhe;Nein
Bleichstraße;Göppingen Bleichstr.;Rtg Feuerwache;19025;0;H3;de:08117:9025:0:H3;GP;08117026;Göppingen;Göppingen;5,6;31;Bus;31931_,31931a,31934_,31934a;931,931A,934,934A;4;9,658170433;48,70234983;;;;;;Keine Angabe;
