Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
6019;Marienplatz;Marienplatz;de:08111:6019;8111000;Stuttgart;Stuttgart;S;10;"Bus;Stadtbahn;Nachtbus;Zahnradbahn;Linientaxi";U1,U9,U34,10,41,43,N1,LT10;20001_,20009_,20034_,21010_,30041_,30043_,33001_,52010_;8;20,21,30,33,52;9,168108761;48,76435888
6020;Österreichischer Platz;Österreichischer Platz;de:08111:6020;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Bus;Nachtbus";U1,U9,U34,44,92,N1;20001_,20009_,20034_,30044_,30092_,33001_;6;20,30,33;9,175802536;48,77064203
6021;Universität (Schleife);Universität (Schleife);de:08111:6021;8111000;Stuttgart;Stuttgart;S;20;"Bus;Expressbus";84,746,748,X60;30084_,31746_,31748_,35X60_;4;30,31,35;9,107293326;48,74577261
6022;Schlossplatz;Schlossplatz;de:08111:6022;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Stadtbahn;Bus";U5,U6,U7,U12,U15,U17,42,44,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10;20005_,20006_,20007_,20012_,20015_,20017_,30042_,30044_,33001_,33002_,33003_,33004_,33005_,33006_,33007_,33008_,33009_,33010_;18;20,30,33;9,17907001;48,77896392
6023;Dorotheenstraße;Dorotheenstraße;de:08111:6023;8111000;Stuttgart;Stuttgart;S;10;Bus;43,44;30043_,30044_;2;30;9,181954652;48,77523655
6024;Staatsgalerie;Staatsgalerie;de:08111:6024;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Nachtbus;Bus";U1,U2,U4,U9,U14,40,42,N4,N5,N6,N9;20001_,20002_,20004_,20009_,20014_,30040_,30042_,33004_,33005_,33006_,33009_;11;20,30,33;9,187097661;48,78258405
6026;Ruppmannstraße;Ruppmannstraße;de:08111:6026;8111000;Stuttgart;Stuttgart;S;20;Bus;80;30080_;1;30;9,11632419;48,72326472
6027;Österfeld;Österfeld;de:08111:6027;8111000;Stuttgart;Stuttgart;S;20;S-Bahn;S1,S2,S3,S6,S11;10001_,10002_,10003_,10006_,10011_;5;10;9,116751812;48,7376522
6039;Mozartstraße;Fellbach Mozartstraße;de:08119:6039;8119020;Fellbach;Fellbach;WN;20,32;Bus;60,67;30060_,30067_;2;30;9,275583516;48,81182896
6040;Lutherkirche;Fellbach Lutherkirche;de:08119:6040;8119020;Fellbach;Fellbach;WN;20,32;"Bus;Stadtbahn;Nachtbus";U1,60,67,207,211,212,N6;20001_,30060_,30067_,31207_,31211_,31212_,33006_;7;20,30,31,33;9,276861917;48,80910122
6041;Cannstatter Platz;Fellbach Cannstatter Platz;de:08119:6041;8119020;Fellbach;Fellbach;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,277353727;48,81186967
6042;Stuttgarter Platz;Fellbach Stuttgarter Pl.;de:08119:6042;8119020;Fellbach;Fellbach;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,27555319;48,8137444
6043;Breuningerland;Sindelf. Breuningerland;de:08115:6043;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;706,711;31706_,31711_;2;31;9,032045131;48,703509
6044;Schlart;Grunbach Schlart;de:08119:6044;8119090;Remshalden;Grunbach;WN;42;Bus;217a;31217a;1;31;9,413066205;48,80962812
6045;Rathaus;Höfingen Rathaus;de:08115:6045;8115028;Leonberg;Höfingen;BB;36,46;"Bus;Ruftaxi";651,RT651;31651_,50651_;2;31,5;9,017017589;48,816196
6046;Lindenplatz;Steinbach Lindenplatz;de:08119:6046;8119008;Backnang;Steinbach;WN;53,54;"Bus;Ruftaxi";361,362A,366,RT361;31361_,31362a,31366_,50361_;4;31,5;9,47416246;48,95729711
6049;Lachentorstraße;Höfingen Lachentorstr.;de:08115:6049;8115028;Leonberg;Höfingen;BB;36,46;"Ruftaxi;Bus";651,RT651;31651_,50651_;2;31,5;9,012715316;48,81816589
6050;Hirschlander Straße;Höfingen Hirschlander Str.;de:08115:6050;8115028;Leonberg;Höfingen;BB;36,46;"Bus;Ruftaxi";651,RT651;31651_,50651_;2;31,5;9,017590247;48,8183181
6051;Alter Bahnhofweg;Höfingen Alter Bahnhofweg;de:08115:6051;8115028;Leonberg;Höfingen;BB;36,46;"Bus;Ruftaxi";651,RT651;31651_,50651_;2;31,5;9,021933135;48,81622212
6052;Schwabstraße;Schwabstraße;de:08111:6052;8111000;Stuttgart;Stuttgart;S;10;"S-Bahn;Bus;Nachtbus";S1,S2,S3,S4,S5,S6,S11,S60,42,44,N2,N10;10001_,10002_,10003_,10004_,10005_,10006_,10011_,10060_,30042_,30044_,33002_,33010_;12;10,30,33;9,156496716;48,77013941
6054;Strohgäustraße;Leonberg Strohgäustraße;de:08115:6054;8115028;Leonberg;Leonberg;BB;46;"Ruftaxi;Bus";651,RT651;31651_,50651_;2;31,5;9,01376064;48,8070153
6055;Feuerbacher Straße;Leonberg Feuerbacher Str.;de:08115:6055;8115028;Leonberg;Leonberg;BB;46;"Bus;Ruftaxi";635,651,RT651;31635_,31651_,50651_;3;31,5;9,015869654;48,80350801
6056;Stadtmitte;Stadtmitte;de:08111:6056;8111000;Stuttgart;Stuttgart;S;10;"S-Bahn;Bus;Stadtbahn;Nachtbus";S1,S2,S3,S4,S5,S6,S11,S60,U2,U4,U14,U34,43,92,N2;10001_,10002_,10003_,10004_,10005_,10006_,10011_,10060_,20002_,20004_,20014_,20034_,30043_,30092_,33002_;15;10,20,30,33;9,173046906;48,7763294
6060;Ostendplatz;Ostendplatz;de:08111:6060;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus;Stadtbahn";U4,U9,42,45,N9;20004_,20009_,30042_,30045_,33009_;5;20,30,33;9,207741523;48,78623545
6068;Hegel-/Seidenstraße;Hegel-/Seidenstr.;de:08111:6068;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,N2;30040_,33002_;2;30,33;9,163465883;48,78387005
6069;Bismarckplatz;Bismarckplatz;de:08111:6069;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";42,N10;30042_,33010_;2;30,33;9,156086578;48,77386281
6070;Hölderlinplatz;Hölderlinplatz;de:08111:6070;8111000;Stuttgart;Stuttgart;S;10;"Bus;Stadtbahn;Nachtbus";U4,40,N2;20004_,30040_,33002_;3;20,30,33;9,158342625;48,78172805
6071;Russische Kirche;Russische Kirche;de:08111:6071;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus;Stadtbahn";U4,40,N2;20004_,30040_,33002_;3;20,30,33;9,161290165;48,78434073
6072;Rosenberg-/Seidenstraße;Rosenberg-/Seidenstraße;de:08111:6072;8111000;Stuttgart;Stuttgart;S;10;"Bus;Stadtbahn;Nachtbus";U4,41,42,43,N2,N10;20004_,30041_,30042_,30043_,33002_,33010_;6;20,30,33;9,165349814;48,78158329
6073;Berliner Platz (Liederhalle);Berliner Platz (Liederhalle);de:08111:6073;8111000;Stuttgart;Stuttgart;S;10;"Bus;Stadtbahn;Nachtbus";U4,U14,U29,41,43,N2;20004_,20014_,20029_,30041_,30043_,33002_;6;20,30,33;9,16792449;48,77839626
6074;Rathaus;Rathaus;de:08111:6074;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus;Stadtbahn";U1,U2,U4,U9,U14,43,44,N1,N2;20001_,20002_,20004_,20009_,20014_,30043_,30044_,33001_,33002_;9;20,30,33;9,179881329;48,77375607
6075;Charlottenplatz;Charlottenplatz;de:08111:6075;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Bus";U1,U2,U4,U5,U6,U7,U9,U12,U14,U15,U17,42,43,44;20001_,20002_,20004_,20005_,20006_,20007_,20009_,20012_,20014_,20015_,20017_,30042_,30043_,30044_;14;20,3;9,182950329;48,77591839
6078;Tal-/Landhausstraße;Tal-/Landhausstraße;de:08111:6078;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";45,N5,N7;30045_,33005_,33007_;3;30,33;9,212891874;48,78453546
6080;Neckarpark;Neckarpark;de:08111:6080;8111000;Stuttgart;Stuttgart;S;20;S-Bahn;S1,S11;10001_,10011_;2;10;9,241068636;48,79196148
6085;Untertürkheim;Untertürkheim;de:08111:6085;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;R-Bahn;Bus;S-Bahn;Nachtbus";S1,S11,R1,R8,R11,U4,U13,60,61,N6,N7;10001_,10011_,11001_,11008_,11011_,20004_,20013_,30060_,30061_,33006_,33007_;11;10,11,20,30,33;9,250467074;48,77984666
6091;Obertürkheim;Obertürkheim;de:08111:6091;8111000;Stuttgart;Stuttgart;S;20,31;"Bus;S-Bahn;R-Bahn;Nachtbus";S1,S11,R1,R8,61,62,65,101,N7;10001_,10011_,11001_,11008_,30061_,30062_,30065_,31101_,33007_;9;10,11,30,31,33;9,268303035;48,76157884
6098;Eiernest;Eiernest;de:08111:6098;8111000;Stuttgart;Stuttgart;S;10;Bus;41;30041_;1;30;9,159407573;48,75716837
6099;Dornhaldenstraße;Dornhaldenstraße;de:08111:6099;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";41,N10;30041_,33010_;2;30,33;9,159606729;48,75991977
6100;Lerchenrainschule;Lerchenrainschule;de:08111:6100;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";41,N10;30041_,33010_;2;30,33;9,159529177;48,75691642
6101;Marienhospital;Marienhospital;de:08111:6101;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";41,N1;30041_,33001_;2;30,33;9,162672529;48,76162402
6102;Waldfriedhof;Waldfriedhof;de:08111:6102;8111000;Stuttgart;Stuttgart;S;10;Seilbahn;20;21020_;1;21;9,145465195;48,75182741
6105;Salzwiesenstraße;Salzwiesenstraße;de:08111:6105;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus;Stadtbahn";U15,508,N4;20015_,31508_,31508q,33004_;4;20,31,33;9,162847322;48,83641307
6109;Hohensteinstraße;Hohensteinstraße;de:08111:6109;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Bus";U7,U15,52;20007_,20015_,30052_;3;20,3;9,173698337;48,82692829
6112;Hauptbf (Arnulf-Klett-Platz);Hauptbf (Arnulf-Klett-Platz);de:08111:6112;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Bus;Nachtbus";U5,U6,U7,U12,U14,U15,U17,U29,40,42,44,N2,N3,N4,N10;20005_,20006_,20007_,20012_,20014_,20015_,20017_,20029_,30040_,30042_,30044_,33002_,33003_,33004_,33010_;15;20,30,33;9,181139526;48,78310616
6113;Pragsattel;Pragsattel;de:08111:6113;8111000;Stuttgart;Stuttgart;S;10,2;"Stadtbahn;Bus";U6,U7,U13,U15,43,57;20006_,20007_,20013_,20015_,30043_,30057_;6;20,3;9,183345075;48,80947721
6114;Löwentorbrücke;Löwentorbrücke;de:08111:6114;8111000;Stuttgart;Stuttgart;S;10,2;"Nachtbus;Stadtbahn";U6,U7,U15,N3,N4;20006_,20007_,20015_,33003_,33004_;5;20,33;9,183460652;48,80385682
6115;Hauptbahnhof (oben);Hauptbahnhof (oben);de:08111:6115;8111000;Stuttgart;Stuttgart;S;10;"R-Bahn;S-Bahn";S1,S3,S4,S5,S6,S11,R1,R2,R3,R4,R5,R7,R8;10001_,10003_,10004_,10005_,10006_,10011_,11001_,11002_,11003_,11004_,11005_,11007_,11008_;13;10,11;9,182792477;48,78487504
6116;Stadtbibliothek;Stadtbibliothek;de:08111:6116;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Nachtbus;Bus";U5,U6,U7,U15,U17,44,N2;20005_,20006_,20007_,20015_,20017_,30044_,33002_;7;20,30,33;9,181111976;48,79055188
6118;Hauptbahnhof (tief);Hauptbahnhof (tief);de:08111:6118;8111000;Stuttgart;Stuttgart;S;10;S-Bahn;S1,S2,S3,S4,S5,S6,S11,S60;10001_,10002_,10003_,10004_,10005_,10006_,10011_,10060_;8;10;9,17984637;48,7829823
6119;Olgaeck;Olgaeck;de:08111:6119;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Stadtbahn;Bus";U5,U6,U7,U12,U15,U17,42,43,N7;20005_,20006_,20007_,20012_,20015_,20017_,30042_,30043_,33007_;9;20,30,33;9,185991489;48,77416898
6121;Eugensplatz;Eugensplatz;de:08111:6121;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Stadtbahn;Bus";U7,U15,42,N7;20007_,20015_,30042_,33007_;4;20,30,33;9,190468498;48,77800139
6122;Heidehofstraße;Heidehofstraße;de:08111:6122;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Nachtbus;Bus";U7,U15,42,N7;20007_,20015_,30042_,33007_;4;20,30,33;9,192689491;48,77883398
6127;Stelle;Stelle;de:08111:6127;8111000;Stuttgart;Stuttgart;S;10,2;"Linientaxi;Stadtbahn;Bus";U7,U15,64,LT64;20007_,20015_,30064_,52064_;4;20,30,52;9,199830786;48,76123267
6128;Ruhbank (Fernsehturm);Ruhbank (Fernsehturm);de:08111:6128;8111000;Stuttgart;Stuttgart;S;10,2;"Stadtbahn;Nachtbus;Linientaxi;Bus";U7,U8,U15,70,N7,RT70;20007_,20008_,20015_,30070_,33007_,51070_;6;20,30,33,51;9,194781564;48,75343594
6130;Schemppstraße;Schemppstraße;de:08111:6130;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Bus";U7,U8,U15,65,66;20007_,20008_,20015_,30065_,30066_;5;20,3;9,218460327;48,74139747
6133;Heumaden Bockelstraße;Heumaden Bockelstraße;de:08111:6133;8111000;Stuttgart;Stuttgart;S;20,3;"Bus;Nachtbus;Stadtbahn";U7,U8,U15,65,N7;20007_,20008_,20015_,30065_,33007_;5;20,30,33;9,227833946;48,7396797
6134;Sillenbuch;Sillenbuch;de:08111:6134;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus;Bus";U7,U8,U15,66,N7;20007_,20008_,20015_,30066_,33007_;5;20,30,33;9,21307574;48,74449198
6135;Geschwister-Scholl-Gymnasium;Geschwister-Scholl-Gymnasium;de:08111:6135;8111000;Stuttgart;Stuttgart;S;20;Bus;65,66,131;30065_,30066_,31131_;3;30,31;9,220660432;48,73773334
6136;Kemnater Straße;Kemnater Straße;de:08111:6136;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";65,66,N7;30065_,30066_,33007_;3;30,33;9,220237007;48,74038692
6147;Roßbachstraße;Roßbachstraße;de:08111:6147;8111000;Stuttgart;Stuttgart;S;20;Bus;90;30090_;1;30;9,108468531;48,81754856
6149;Weilimdorf Löwen-Markt;Weilimdorf Löwen-Markt;de:08111:6149;8111000;Stuttgart;Stuttgart;S;20;"Bus;Stadtbahn;Nachtbus";U6,U13,90,N3;20006_,20013_,30090_,33003_;4;20,30,33;9,11270815;48,81363281
6155;Hohewartstraße;Hohewartstraße;de:08111:6155;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";91,N3;30091_,33003_;2;30,33;9,156399411;48,80873473
6157;Feuerbach;Feuerbach;de:08111:6157;8111000;Stuttgart;Stuttgart;S;20;"S-Bahn;Bus;R-Bahn;Stadtbahn;Nachtbus";S4,S5,S6,S60,R4,R5,U6,U13,91,401,501,502,503,N3;10004_,10005_,10006_,10060_,11004_,11005_,20006_,20013_,30091_,31401_,31501_,31502_,31503_,33003_;14;10,11,20,30,31,33;9,169241449;48,81384215
6160;Bopser;Bopser;de:08111:6160;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Nachtbus";U5,U6,U7,U12,U17,N8,N9,N10;20005_,20006_,20007_,20012_,20017_,33008_,33009_,33010_;8;20,33;9,183696647;48,76794095
6163;Degerloch ZOB;Degerloch ZOB;de:08111:6163;8111000;Stuttgart;Stuttgart;S;20;Bus;70,71,73,74,76,77;30070_,30071_,30073_,30074_,30076_,30077_;6;30;9,167238842;48,74821877
6164;Laustraße;Laustraße;de:08111:6164;8111000;Stuttgart;Stuttgart;S;20;Nachtbus;N9;33009_;1;33;9,155580471;48,74666149
6165;Degerloch;Degerloch;de:08111:6165;8111000;Stuttgart;Stuttgart;S;20;"Linientaxi;Bus;Stadtbahn;Zahnradbahn;Nachtbus";U5,U6,U8,U12,U17,10,70,806,N8,N9,RT70,LT10;20005_,20006_,20008_,20012_,20017_,21010_,30070_,31806_,33008_,33009_,51070_,52010_;12;20,21,30,31,33,51,52;9,168723109;48,74883708
6166;Peregrinastraße;Peregrinastraße;de:08111:6166;8111000;Stuttgart;Stuttgart;S;20;Stadtbahn;U5,U6,U8,U12;20005_,20006_,20008_,20012_;4;20;9,15939283;48,74395853
6167;Sonnenberg;Sonnenberg;de:08111:6167;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus";U5,U6,U8,U12,N9;20005_,20006_,20008_,20012_,33009_;5;20,33;9,153537435;48,74110692
6168;Riedsee;Riedsee;de:08111:6168;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus";U5,U6,U8,U12,N9;20005_,20006_,20008_,20012_,33009_;5;20,33;9,150604353;48,7332694
6169;Möhringen Bf;Möhringen Bf;de:08111:6169;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus;Bus";U3,U5,U6,U8,U12,72,N9;20003_,20005_,20006_,20008_,20012_,30072_,33009_;7;20,30,33;9,146898872;48,73056748
6171;Möhringen Freibad;Möhringen Freibad;de:08111:6171;8111000;Stuttgart;Stuttgart;S;20,38;Stadtbahn;U5,U6;20005_,20006_;2;20;9,141450284;48,71691478
6172;Dornröschenweg;Dornröschenweg;de:08111:6172;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";72,N9;30072_,33009_;2;30,33;9,144354424;48,72023838
6173;Lohäckerstraße;Lohäckerstraße;de:08111:6173;8111000;Stuttgart;Stuttgart;S;20,38;"Bus;Nachtbus";72,N9;30072_,33009_;2;30,33;9,143640135;48,7175865
6174;Rübezahlweg;Stuttgart Rübezahlweg;de:08111:6174;8111000;Stuttgart;Stuttgart;S;20;Bus;72;30072_;1;30;9,149085989;48,72093374
6179;Kerschensteinerschule;Kerschensteinerschule;de:08111:6179;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";91,N3;30091_,33003_;2;30,33;9,157734245;48,81325604
6180;Wilhelm-Geiger-Platz;Wilhelm-Geiger-Platz;de:08111:6180;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus;Bus";U6,U13,91,N3;20006_,20013_,30091_,33003_;4;20,30,33;9,158886209;48,8115639
6184;Degerloch Epplestraße;Degerloch Epplestraße;de:08111:6184;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";70,71,73,76,806,N9,N10;30070_,30071_,30073_,30076_,31806_,33009_,33010_;7;30,31,33;9,169797091;48,74875457
6200;Buchrain Friedhof;Buchrain Friedhof;de:08111:6200;8111000;Stuttgart;Stuttgart;S;20;Bus;84;30084_;1;30;9,081392533;48,73044386
6201;Krehlstraße;Krehlstraße;de:08111:6201;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";81,84,N1;30081_,30084_,33001_;3;30,33;9,102801144;48,73005795
6202;Kurmärker Kaserne;Kurmärker Kaserne;de:08111:6202;8111000;Stuttgart;Stuttgart;S;20;Bus;84;30084_;1;30;9,08730795;48,73178837
6203;Gründgensstraße;Gründgensstraße;de:08111:6203;8111000;Stuttgart;Stuttgart;S;20,38;Bus;84;30084_;1;30;9,078150866;48,72630061
6206;Schwab-/Bebelstraße;Schwab-/Bebelstraße;de:08111:6206;8111000;Stuttgart;Stuttgart;S;10;"Bus;Stadtbahn;Nachtbus";U2,U14,U29,U34,42,N2,N10;20002_,20014_,20029_,20034_,30042_,33002_,33010_;7;20,30,33;9,155722958;48,77505929
6210;Eltinger Straße;Eltinger Straße;de:08111:6210;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bürgerbus;Stadtbahn;Bus";U2,U14,U29,91,N2,BB1,BB3;20002_,20014_,20029_,30091_,33002_,410B1_,410B3_;7;20,30,33,41;9,126672665;48,77927649
6213;Lindpaintnerstraße;Lindpaintnerstraße;de:08111:6213;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus;Stadtbahn";U2,U14,U29,91,N2;20002_,20014_,20029_,30091_,33002_;5;20,30,33;9,134278356;48,77407924
6214;Botnanger Sattel;Botnanger Sattel;de:08111:6214;8111000;Stuttgart;Stuttgart;S;10,2;"Nachtbus;Bus";40,50,N2;30040_,30050_,33002_;3;30,33;9,136985875;48,774121
6219;Schloss-/Johannesstraße;Schloss-/Johannesstraße;de:08111:6219;8111000;Stuttgart;Stuttgart;S;10;"Stadtbahn;Nachtbus;Bus";U2,U14,U29,U34,41,N2;20002_,20014_,20029_,20034_,30041_,33002_;6;20,30,33;9,16239387;48,77638992
6221;Feuersee;Feuersee;de:08111:6221;8111000;Stuttgart;Stuttgart;S;10;"Bus;S-Bahn;Nachtbus";S1,S2,S3,S4,S5,S6,S11,S60,41,43,44,92,N2;10001_,10002_,10003_,10004_,10005_,10006_,10011_,10060_,30041_,30043_,30044_,30092_,33002_;13;10,30,33;9,166055212;48,7727068
6223;Schlachthof;Schlachthof;de:08111:6223;8111000;Stuttgart;Stuttgart;S;10,2;"Nachtbus;Stadtbahn;Bus";U9,45,N5,N6,N7;20009_,30045_,33005_,33006_,33007_;5;20,30,33;9,217679394;48,78710731
